Usage date,Interval,Total kWh,__source_file
4/4/2026,6:0 PM,1.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/4/2026,7:0 PM,1.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/4/2026,8:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/4/2026,9:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/4/2026,10:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/4/2026,11:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,12:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,1:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,4:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,5:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,6:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,7:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,8:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,9:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,10:0 AM,2.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,11:0 AM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,12:0 PM,2.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,1:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,2:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,3:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,4:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,5:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,6:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,7:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,8:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,9:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,10:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/5/2026,11:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,12:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,1:0 AM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,2:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,4:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,5:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,6:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,7:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,8:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,9:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,10:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,11:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,12:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,1:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,2:0 PM,1.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,3:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,4:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,5:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,6:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,7:0 PM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,8:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,9:0 PM,3.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,10:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/6/2026,11:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,3:0 AM,0.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,5:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,6:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,7:0 AM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,8:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,9:0 AM,0.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,10:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,11:0 AM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,12:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,1:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,2:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,3:0 PM,2.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,4:0 PM,2.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,5:0 PM,3.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,6:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,7:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,8:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,9:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,10:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/7/2026,11:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,5:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,6:0 AM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,7:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,8:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,9:0 AM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,10:0 AM,2.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,11:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,12:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,1:0 PM,3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,2:0 PM,3.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,3:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,4:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,5:0 PM,3.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,6:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,7:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,8:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,9:0 PM,3.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,10:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/8/2026,11:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,12:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,2:0 AM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,5:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,6:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,7:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,8:0 AM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,9:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,10:0 AM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,11:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,12:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,1:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,2:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,3:0 PM,3.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,4:0 PM,3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,5:0 PM,3.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,6:0 PM,3.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,7:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,8:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,9:0 PM,3.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,10:0 PM,2.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/9/2026,11:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,12:0 AM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,3:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,4:0 AM,0.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,5:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,6:0 AM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,7:0 AM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,8:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,9:0 AM,3.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,10:0 AM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,11:0 AM,3.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,12:0 PM,3.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,1:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,2:0 PM,3.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,3:0 PM,3.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,4:0 PM,2.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,5:0 PM,2.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,6:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,7:0 PM,3.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,8:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,9:0 PM,2.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,10:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/10/2026,11:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,12:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,4:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,5:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,6:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,7:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,8:0 AM,1.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,9:0 AM,1.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,10:0 AM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,11:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,12:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,1:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,2:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,3:0 PM,2.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,4:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,5:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,6:0 PM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,7:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,8:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,9:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,10:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/11/2026,11:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,12:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,1:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,2:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,3:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,5:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,6:0 AM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,7:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,8:0 AM,2.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,9:0 AM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,10:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,11:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,12:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,1:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,2:0 PM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,3:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,4:0 PM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,5:0 PM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,6:0 PM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,7:0 PM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,8:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,9:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,10:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/12/2026,11:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,12:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,4:0 AM,0.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,5:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,6:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,7:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,8:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,9:0 AM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,10:0 AM,1.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,11:0 AM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,12:0 PM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,1:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,2:0 PM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,3:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,4:0 PM,2.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,5:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,6:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,7:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,8:0 PM,1.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,9:0 PM,3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,10:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/13/2026,11:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,2:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,5:0 AM,0.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,6:0 AM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,7:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,8:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,9:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,10:0 AM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,11:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,12:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,1:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,2:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,3:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,4:0 PM,1.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,5:0 PM,2.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,6:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,7:0 PM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,8:0 PM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,9:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,10:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/14/2026,11:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,3:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,4:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,5:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,6:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,7:0 AM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,8:0 AM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,9:0 AM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,10:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,11:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,12:0 PM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,1:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,2:0 PM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,3:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,4:0 PM,3.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,5:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,6:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,7:0 PM,2.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,8:0 PM,1.7,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,9:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,10:0 PM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/15/2026,11:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,1:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,2:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,3:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,4:0 AM,0.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,5:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,6:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,7:0 AM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,8:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,9:0 AM,2.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,10:0 AM,0.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,11:0 AM,2.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,12:0 PM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,1:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,2:0 PM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,3:0 PM,3.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,4:0 PM,3.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,5:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,6:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,7:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,8:0 PM,1.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,9:0 PM,2.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,10:0 PM,2.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/16/2026,11:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,12:0 AM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,1:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,2:0 AM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,3:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,4:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,5:0 AM,0.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,6:0 AM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,7:0 AM,1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,8:0 AM,0.4,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,9:0 AM,0.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,10:0 AM,0.2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,11:0 AM,1.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,12:0 PM,1.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,1:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,2:0 PM,1.6,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,3:0 PM,2.1,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,4:0 PM,2,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,5:0 PM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,6:0 PM,1.3,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,7:0 PM,0.8,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,8:0 PM,0.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,9:0 PM,2.5,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,10:0 PM,1.9,hourlyUsage4_1_2026_to_4_30_2026.csv
4/17/2026,11:0 PM,1.8,hourlyUsage4_1_2026_to_4_30_2026.csv
